text,subject,task_type,difficulty,language,source_url,source_title,source_file
"Вправа 3. «Позитивне мислення». Кожний військовослужбовець отримує чистий аркуш формату А4. Інструкція: «Вам під силу розірвати ланцюг само індукування стресу, зм інивши негативні думки на позитивні. Позитивне (оптимістичне) мислення послаблює емоційне напруження, допомагає знайти ефективне рішення і діяти відповідно до обставин. Вам потрібно змінити негативні думки на позитивні. Негативні думки, що поглиблюють стрес Позитивні думки, що допомагають зберегти самоконтроль  «У мене нічого не вийде»  «Усе пропало»  «Я дурень»  «Мені обов’язково треба мати це»  «Я повинен бути першим»  «Вони зобов’язані це зробити»  «Це безнадійно»  « Не варто й починати»  «Я не зможу»  Приклад: «Я зроблю все, що в моїх силах, а якщо не вийде, я це переживу» 14  «Я безнадійна людина»  «Усе втрачено» - Чи було це завдання для вас важким? - Чи звертали ви коли -небудь увагу на характер вашого мисленн я в складних ситуаціях (негативне / позитивне) ? - Чи доводилось вам свідомо намагатися замінювати негативні думки на позитивні в складних ситуаціях ? 15 Мета: Застосування точкового масажу в екстремальних умовах діяльност і.",Філологія,homework,3,uk,https://files.znu.edu.ua/files/Bibliobooks/Inshi75/0056152.pdf,практикум з формування стресостійкості ...,backend/infrastructure/ml/datasets/raw\69_23b6d5b49446.pdf
"Завдання 1.2. Визначити зміну валової продукції промисловості під впливом зміни чисельності працівників та продуктивності праці. Чисельність працівників у базовому році становила 17 млн осіб , у розрахунковому році вона зросте на 3 %, продуктивність праці в базовому році досягала 29 тис. грн, у розрахунковому році вона зросте на 5 %. Методичні рекомендації Вплив продуктивності праці на динаміку валової продукції промисловості визначається за формулою: бр б рр б пр ППЧППЧ ВП  , (1) де прВП – зміна валової продукції промисловості за рахунок зміни продуктивності праці; бЧ – чисельність працівників у промисловості в базовому році, осіб; бррр ПП,ПП – продуктивність праці у промисловості в базовому та розрахунковому році. Зміна валової продукції галузі під впливом зміни чисельності працівників розраховується за формулою: бр б бр р ч ППЧППЧ ВП  , (2) де рЧ – чисельність працівник ів у промисловості в розрахунковому році,осіб; 5",Інше,other,3,uk,https://repository.hneu.edu.ua/bitstream/123456789/3464/1/%D0%9F%D1%80%D0%B0%D0%BA%D1%82%D0%B8%D1%87%D0%BD%D1%96%20%D0%B7%D0%B0%D0%B2%D0%B4%D0%B0%D0%BD%D0%BD%D1%8F%20%D1%82%D0%B0%20%D0%BC%D0%B5%D1%82%D0%BE%D0%B4.%20%D1%80%D0%B5%D0%BA%D0%BE%D0%BC.%20%D0%B4%D0%BE%20%D1%97%D1%85%20%D0%B2%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D0%BD%D0%BD%D1%8F%20%D0%B7%20%D0%BD%D0%B0%D0%B2%D1%87.%20%D0%B4%D0%B8%D1%81%D1%86.--%D0%A0%D0%B5%D0%B3%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%20%D0%B5%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D1%96%D0%BA%D0%B0-%20%D0%B4%D0%BB%D1%8F%20%D1%81%D1%82%D1%83%D0%B4.%20%D0%BD%D0%B0%D0%BF%D1%80%D1%8F%D0%BC%D1%83%20%D0%BF%D1%96%D0%B4%D0%B3%D0%BE%D1%82.%206.030508%20-%D0%A4%D1%96%D0%BD%D0%B0%D0%BD%D1%81%D0%B8%20%D1%96%20%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82-%20%D1%83%D1%81%D1%96%D1%85%20%D1%84%D0%BE%D1%80%D0%BC%20%D0%BD%D0%B0%D0%B2%D1%87.pdf,Практичні завдання та методичні рекомендації до їх ...,backend/infrastructure/ml/datasets/raw\77_2a71e334e761.pdf
"Завдання 1.4. ВВП по регіону становить 12 млрд грн, основні виробничі засоби в промисловості регіону дорівнюють 8 млрд грн, чисельність працівників у промисловості становить 1,1 млн осіб, проміжне споживання дорівнює 47 % ВВП промисловості. За наведеними даними необхідно розрахувати: фондовіддачу; фондомісткість; фондоозброєність; продуктивність праці; матеріаломісткість. Методичні рекомендації Фондомісткість (ФМ), фондоозброєність (ФО) та фондовіддача (ФВ) розраховуються за такими формулами: ,QВОФФМ пр (3) 6 ,ЧВОФФО (4) ,ВОФQ ФВпр (5) де ВОФ – вартість основних фондів, грн; Qпр – ВВП промисловості, млрд грн; Ч – чисельність працівників в промисловості, осіб. Валовий внутрішній продукт промисловості розраховується за формулою: ПС ВП ВВП пр п , (6) де ВВП п – валовий внутрішній продукт промисловості, млрд грн; ВП пр – валова продукція промисловості, млрд грн; ПС – проміжне споживання промисловості, млрд грн.",Інше,other,3,uk,https://repository.hneu.edu.ua/bitstream/123456789/3464/1/%D0%9F%D1%80%D0%B0%D0%BA%D1%82%D0%B8%D1%87%D0%BD%D1%96%20%D0%B7%D0%B0%D0%B2%D0%B4%D0%B0%D0%BD%D0%BD%D1%8F%20%D1%82%D0%B0%20%D0%BC%D0%B5%D1%82%D0%BE%D0%B4.%20%D1%80%D0%B5%D0%BA%D0%BE%D0%BC.%20%D0%B4%D0%BE%20%D1%97%D1%85%20%D0%B2%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D0%BD%D0%BD%D1%8F%20%D0%B7%20%D0%BD%D0%B0%D0%B2%D1%87.%20%D0%B4%D0%B8%D1%81%D1%86.--%D0%A0%D0%B5%D0%B3%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%20%D0%B5%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D1%96%D0%BA%D0%B0-%20%D0%B4%D0%BB%D1%8F%20%D1%81%D1%82%D1%83%D0%B4.%20%D0%BD%D0%B0%D0%BF%D1%80%D1%8F%D0%BC%D1%83%20%D0%BF%D1%96%D0%B4%D0%B3%D0%BE%D1%82.%206.030508%20-%D0%A4%D1%96%D0%BD%D0%B0%D0%BD%D1%81%D0%B8%20%D1%96%20%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82-%20%D1%83%D1%81%D1%96%D1%85%20%D1%84%D0%BE%D1%80%D0%BC%20%D0%BD%D0%B0%D0%B2%D1%87.pdf,Практичні завдання та методичні рекомендації до їх ...,backend/infrastructure/ml/datasets/raw\77_2a71e334e761.pdf
"Завдання 1.5. Розрахувати рівень матеріаломісткості валової продукції регіону, абсолютну та відносну економію матеріальних витрат у прогнозному році за наступними даними: валова продукція промисловості регіону в базовому році дорівнювала 21 млрд грн; темп приросту валової продукції промисловості регіону у прогнозному році становитиме 4 %; питома вага матеріальних витрат у валовій продукції промисловості в базовому р оці – 42 %; у прогнозному році передбачається зниження матеріаломісткості валової продукції на 1,7 %. Методичні рекомендації Розрахунок варто вести в наступній послідовності: визначити валову продукцію промисловості у прогнозному році; розрахувати розмір матеріальних витрат у базовому році; визначити матеріаломісткість продукції у базовому році; визначити матеріаломісткість продукції прогнозного року; розрахувати абсолютну та відносну економію матеріальних витрат у прогнозному році. 7 Завд ання 2. Розрахунок індексу спеціалізації",Інше,other,3,uk,https://repository.hneu.edu.ua/bitstream/123456789/3464/1/%D0%9F%D1%80%D0%B0%D0%BA%D1%82%D0%B8%D1%87%D0%BD%D1%96%20%D0%B7%D0%B0%D0%B2%D0%B4%D0%B0%D0%BD%D0%BD%D1%8F%20%D1%82%D0%B0%20%D0%BC%D0%B5%D1%82%D0%BE%D0%B4.%20%D1%80%D0%B5%D0%BA%D0%BE%D0%BC.%20%D0%B4%D0%BE%20%D1%97%D1%85%20%D0%B2%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D0%BD%D0%BD%D1%8F%20%D0%B7%20%D0%BD%D0%B0%D0%B2%D1%87.%20%D0%B4%D0%B8%D1%81%D1%86.--%D0%A0%D0%B5%D0%B3%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%20%D0%B5%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D1%96%D0%BA%D0%B0-%20%D0%B4%D0%BB%D1%8F%20%D1%81%D1%82%D1%83%D0%B4.%20%D0%BD%D0%B0%D0%BF%D1%80%D1%8F%D0%BC%D1%83%20%D0%BF%D1%96%D0%B4%D0%B3%D0%BE%D1%82.%206.030508%20-%D0%A4%D1%96%D0%BD%D0%B0%D0%BD%D1%81%D0%B8%20%D1%96%20%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82-%20%D1%83%D1%81%D1%96%D1%85%20%D1%84%D0%BE%D1%80%D0%BC%20%D0%BD%D0%B0%D0%B2%D1%87.pdf,Практичні завдання та методичні рекомендації до їх ...,backend/infrastructure/ml/datasets/raw\77_2a71e334e761.pdf
"Завдання 2. 3. Обґрунтуйте, чи є перелічені нижче галузі промис - ловості галузями спеціалізації Харківської області. Відомо, що в Україні загальний обсяг реалізованої промислової продукції за січень – липень 2011 року склав 619 574,6 млн грн, а обсяги реалізованої харчової і машинобудівної продукції за той самий період склали відповідно 88 379,4 млн грн і 71 153,9 млн грн. 8 Головне управління статистики в Харківській обл асті надало такі дані за січень – липень 2011 року: загальний обсяг реалізованої промислової продукції у Харківській області склав 30 883,01 млн грн, обсяги реалізованої харчової і машинобудівної продукції у Харківській області склали відповідно 7 929,0 млн гр н і 5 935,2 млн грн. Методичні рекомендації Індекс рівня районної спеціалізації галузі – це відношення питомої ваги галузі у певному районі (області) до питомої ваги тієї ж галузі у країні. Він визначається за формулою: Sj i = (Pj i / Pj) / (P i / P), (7) де Pj i – обсяг виробництва і-ї галузі в j-му районі (області); Pj – обсяг виробництва всієї промислової продукції в j-му районі (області); Pi – обсяг виробництва в і-й галузі по країні в цілому; P – обсяг виробництва всієї промислової (сільськогосподарської) продукції по країні в цілому. Якщо Sj i ≥ 1, то галузь промисловості (сільського господарства) відноситься до виробництв спеціалізації цього району (області).",Інше,other,3,uk,https://repository.hneu.edu.ua/bitstream/123456789/3464/1/%D0%9F%D1%80%D0%B0%D0%BA%D1%82%D0%B8%D1%87%D0%BD%D1%96%20%D0%B7%D0%B0%D0%B2%D0%B4%D0%B0%D0%BD%D0%BD%D1%8F%20%D1%82%D0%B0%20%D0%BC%D0%B5%D1%82%D0%BE%D0%B4.%20%D1%80%D0%B5%D0%BA%D0%BE%D0%BC.%20%D0%B4%D0%BE%20%D1%97%D1%85%20%D0%B2%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D0%BD%D0%BD%D1%8F%20%D0%B7%20%D0%BD%D0%B0%D0%B2%D1%87.%20%D0%B4%D0%B8%D1%81%D1%86.--%D0%A0%D0%B5%D0%B3%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%20%D0%B5%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D1%96%D0%BA%D0%B0-%20%D0%B4%D0%BB%D1%8F%20%D1%81%D1%82%D1%83%D0%B4.%20%D0%BD%D0%B0%D0%BF%D1%80%D1%8F%D0%BC%D1%83%20%D0%BF%D1%96%D0%B4%D0%B3%D0%BE%D1%82.%206.030508%20-%D0%A4%D1%96%D0%BD%D0%B0%D0%BD%D1%81%D0%B8%20%D1%96%20%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82-%20%D1%83%D1%81%D1%96%D1%85%20%D1%84%D0%BE%D1%80%D0%BC%20%D0%BD%D0%B0%D0%B2%D1%87.pdf,Практичні завдання та методичні рекомендації до їх ...,backend/infrastructure/ml/datasets/raw\77_2a71e334e761.pdf
"Завдання 3.1. Експорт котлів, машин, апаратів і механічних пристроїв за 11 місяців 2010 року у Харківській області склав 21,1 % від загальної вартості експорту (1 090,1 млн дол. США). У загальному обсязі імпорту регіону (1 460,8 млн дол. США) на зазначену групу товарів припадало 12,4 %. Обсяг реалізованих котлів, машин, апаратів і механічних пристроїв у Харківському регіоні склав 372,74 млн дол. США. Розрахувати коефіцієнт міжрайонної товарності у Харківській обла сті. Галузями спеціалізації будуть ті, у яких показник вище 0,5. 9 Методичні рекомендації Розрахунок коефіцієнта міжрайонної товарності здійснювати, враховуючи, що для галузей спеціалізації цей коефіцієнт повинен бути менший за одиницю або дорівнювати одиниці. Коефіцієнт міжрайонної (міжобласної) товарності – це відношення чистого вивозу продукції (різниця між вивозом і ввозом аналогічної продукції) до загального обсягу її виробництва у даному районі (області). Цей коефіцієнт дає можливість оцінити поте нціал району (області) й точніше визначити роль галузі у міжрайонному (міжобласному) обміні (формула 8): , PV WLj ij ij i j i (8) де Wj i – обсяг (вартість) вивезеної і-ї продукції з j-го району (області); Vj i – обсяг (вартість) ввезеної і-ї продукції до j-го району (області); Pj i – обсяг виробництва і-ї продукції в j-му районі (області).",Інше,other,3,uk,https://repository.hneu.edu.ua/bitstream/123456789/3464/1/%D0%9F%D1%80%D0%B0%D0%BA%D1%82%D0%B8%D1%87%D0%BD%D1%96%20%D0%B7%D0%B0%D0%B2%D0%B4%D0%B0%D0%BD%D0%BD%D1%8F%20%D1%82%D0%B0%20%D0%BC%D0%B5%D1%82%D0%BE%D0%B4.%20%D1%80%D0%B5%D0%BA%D0%BE%D0%BC.%20%D0%B4%D0%BE%20%D1%97%D1%85%20%D0%B2%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D0%BD%D0%BD%D1%8F%20%D0%B7%20%D0%BD%D0%B0%D0%B2%D1%87.%20%D0%B4%D0%B8%D1%81%D1%86.--%D0%A0%D0%B5%D0%B3%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%20%D0%B5%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D1%96%D0%BA%D0%B0-%20%D0%B4%D0%BB%D1%8F%20%D1%81%D1%82%D1%83%D0%B4.%20%D0%BD%D0%B0%D0%BF%D1%80%D1%8F%D0%BC%D1%83%20%D0%BF%D1%96%D0%B4%D0%B3%D0%BE%D1%82.%206.030508%20-%D0%A4%D1%96%D0%BD%D0%B0%D0%BD%D1%81%D0%B8%20%D1%96%20%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82-%20%D1%83%D1%81%D1%96%D1%85%20%D1%84%D0%BE%D1%80%D0%BC%20%D0%BD%D0%B0%D0%B2%D1%87.pdf,Практичні завдання та методичні рекомендації до їх ...,backend/infrastructure/ml/datasets/raw\77_2a71e334e761.pdf
"Завдання 5.1. Провести аналіз структури та динаміки валового внутрішнього продукту за ка тегоріями доходу за період 2008 – 2011 рр . Вихідні дані для аналізу наведено в табл. 5. Зробити обґрунтовані висновки. Таблиця 5 Структура валового внутрішнього продукту за категоріями доходу Показники Роки 2008 2009 2010 2011 1 2 3 4 5 Валовий внутрішній продукт 100,00 100,00 100,00 100,00 Оплата праці найманих працівників 49,4 48,8 49,6 51,0 Податки за виключенням субсидій на : виробництво та імпорт на продукти 13,5 12,9 12,2 11,9 12,3 13,0 12,7 12,9 12 Закінчення табл. 5 1 2 3 4 5 інші, пов’язані з виробництвом 0,6 0,3 -0,7 -0,2 Валовий прибуток, змішаний доход 37,1 39,0 38,1 36,3 Методичні рекомендації Оцінка структури та динаміки валового внутрішнього продукту за категоріями доходу проводиться за допомогою наступних показників динаміки: Питома вага (ПВ) або частка показника аі в показнику Аі визначається таким чином: 100,АаПВ ii (12) Темпи зростання (ТЗ) і темпи приросту (ТП) визначаються за такою формулою: 100,ППТЗ 1ii  (13) ,100ПППТП 1i1i i  (14) де Пі, Пі-1 – величини показників, які аналізуються, відповідно, за даний і попередній роки. Абсолютне відхилення (АВ) розраховується за формулою: ,ПП АВ 1i i (15) 13",Бази даних,other,3,uk,https://repository.hneu.edu.ua/bitstream/123456789/3464/1/%D0%9F%D1%80%D0%B0%D0%BA%D1%82%D0%B8%D1%87%D0%BD%D1%96%20%D0%B7%D0%B0%D0%B2%D0%B4%D0%B0%D0%BD%D0%BD%D1%8F%20%D1%82%D0%B0%20%D0%BC%D0%B5%D1%82%D0%BE%D0%B4.%20%D1%80%D0%B5%D0%BA%D0%BE%D0%BC.%20%D0%B4%D0%BE%20%D1%97%D1%85%20%D0%B2%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D0%BD%D0%BD%D1%8F%20%D0%B7%20%D0%BD%D0%B0%D0%B2%D1%87.%20%D0%B4%D0%B8%D1%81%D1%86.--%D0%A0%D0%B5%D0%B3%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%20%D0%B5%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D1%96%D0%BA%D0%B0-%20%D0%B4%D0%BB%D1%8F%20%D1%81%D1%82%D1%83%D0%B4.%20%D0%BD%D0%B0%D0%BF%D1%80%D1%8F%D0%BC%D1%83%20%D0%BF%D1%96%D0%B4%D0%B3%D0%BE%D1%82.%206.030508%20-%D0%A4%D1%96%D0%BD%D0%B0%D0%BD%D1%81%D0%B8%20%D1%96%20%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82-%20%D1%83%D1%81%D1%96%D1%85%20%D1%84%D0%BE%D1%80%D0%BC%20%D0%BD%D0%B0%D0%B2%D1%87.pdf,Практичні завдання та методичні рекомендації до їх ...,backend/infrastructure/ml/datasets/raw\77_2a71e334e761.pdf
"Завдання 6.1. Визначити раціональний радіус перевезення кондитерських виробів у Харківській області. Дані для розрахунку: наведені витрати на виробництво 1 т кондитерських виробів у Балакліївському районі складають 150 грн, у Куп’янському – 170 грн, відстань між підприємствами – 126 км; наведені затрати на транспорт для перевезення 1 т кондитерських виробів на відстань 1 км у напрямку від першого району до другого – 1,8 грн, і в зворотному напрямку – 2,0 грн. Методичні рекомендації Раціональний радіус перевезенн я кондитерських виробів визначається за формулою: ,ТТ)Д ТП П(Р 2 12 1 2  (16) де Р – раціональний радіус перевезення продукції, км; П1, П 2 – приведені витрати на одиницю продукції, що перевозиться, відповідно у першій і другій областях; Т1 – приведені затрати на транспорт для перевезення 1 т продукції на відстань 1 км у напрямку від першого пункту призначення до другого пункту призначення, грн. Т2 – приведені затрати на транспорт для перевезення 1 т продукції на відстань 1 км у напрямку від другого пунк ту призначення до першого пункту призначення, грн. Д – відстань між пунктами призначення, км.",Економіка,other,3,uk,https://repository.hneu.edu.ua/bitstream/123456789/3464/1/%D0%9F%D1%80%D0%B0%D0%BA%D1%82%D0%B8%D1%87%D0%BD%D1%96%20%D0%B7%D0%B0%D0%B2%D0%B4%D0%B0%D0%BD%D0%BD%D1%8F%20%D1%82%D0%B0%20%D0%BC%D0%B5%D1%82%D0%BE%D0%B4.%20%D1%80%D0%B5%D0%BA%D0%BE%D0%BC.%20%D0%B4%D0%BE%20%D1%97%D1%85%20%D0%B2%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D0%BD%D0%BD%D1%8F%20%D0%B7%20%D0%BD%D0%B0%D0%B2%D1%87.%20%D0%B4%D0%B8%D1%81%D1%86.--%D0%A0%D0%B5%D0%B3%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%20%D0%B5%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D1%96%D0%BA%D0%B0-%20%D0%B4%D0%BB%D1%8F%20%D1%81%D1%82%D1%83%D0%B4.%20%D0%BD%D0%B0%D0%BF%D1%80%D1%8F%D0%BC%D1%83%20%D0%BF%D1%96%D0%B4%D0%B3%D0%BE%D1%82.%206.030508%20-%D0%A4%D1%96%D0%BD%D0%B0%D0%BD%D1%81%D0%B8%20%D1%96%20%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82-%20%D1%83%D1%81%D1%96%D1%85%20%D1%84%D0%BE%D1%80%D0%BC%20%D0%BD%D0%B0%D0%B2%D1%87.pdf,Практичні завдання та методичні рекомендації до їх ...,backend/infrastructure/ml/datasets/raw\77_2a71e334e761.pdf
"Завдання 7.2. Визначити структурні зміни валового регіонального продукту за роками по регіонам України. Зробити обґрунтовані висновки. Таблиця 7 Валовий регіональний продукт у фактичних цінах, млн грн Регіони Січень – вересень 2008 р . 2009 р . 2010 р . 2011 р . Україна 441 452 544 153 720 731 948 056 АР Крим 12 848 16 044 20 874 27 365 Вінницький 10 207 12 414 15 381 20 094 Волинський 6 553 7 687 10 072 12 784 Дніпропетровський 41 227 52 347 71 173 104 687 Донецький 58 044 72 361 92 093 117 646 Житомирський 7 430 8 784 11 127 15 008 Закарпатський 6 700 8 185 10 508 13 208 Запорізький 19 968 24 787 33 158 42 445 Івано-Франківський 9 622 11 316 13 916 17 883 Київський 15 362 19 188 26 221 35 687 Кіровоградський 6 877 8 187 9 989 13 961 Луганський 19 716 24 159 32 280 42 985 Львівський 17 192 21 486 27 987 35 534 Миколаївсь кий 9 553 11 876 14 767 19 410 Одеський 20 762 24 898 33 116 46 994 Полтав ський 18 099 22 179 28 355 34 118 Рівненський 7 263 8 924 11 180 14 074 Сумський 8 025 9 566 12 341 16 210 Тернопільський 5 137 6 452 8 276 10 618 Харківський 25 618 32 023 43 868 59 389 Херсонський 6 469 7 565 9 034 13 174 Хмельницький 7 958 9 603 12 339 16 061 Черкаський 9 014 10 957 13 656 19 101 Чернівецький 4 234 5 126 6 672 8 833 Чернігівський 7 627 8 950 11 532 14 918 м. Київ 77 124 95 267 135 900 169 564 м. Севастополь 2 823 3 822 4 916 6 305 16",Бази даних,other,3,uk,https://repository.hneu.edu.ua/bitstream/123456789/3464/1/%D0%9F%D1%80%D0%B0%D0%BA%D1%82%D0%B8%D1%87%D0%BD%D1%96%20%D0%B7%D0%B0%D0%B2%D0%B4%D0%B0%D0%BD%D0%BD%D1%8F%20%D1%82%D0%B0%20%D0%BC%D0%B5%D1%82%D0%BE%D0%B4.%20%D1%80%D0%B5%D0%BA%D0%BE%D0%BC.%20%D0%B4%D0%BE%20%D1%97%D1%85%20%D0%B2%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D0%BD%D0%BD%D1%8F%20%D0%B7%20%D0%BD%D0%B0%D0%B2%D1%87.%20%D0%B4%D0%B8%D1%81%D1%86.--%D0%A0%D0%B5%D0%B3%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%20%D0%B5%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D1%96%D0%BA%D0%B0-%20%D0%B4%D0%BB%D1%8F%20%D1%81%D1%82%D1%83%D0%B4.%20%D0%BD%D0%B0%D0%BF%D1%80%D1%8F%D0%BC%D1%83%20%D0%BF%D1%96%D0%B4%D0%B3%D0%BE%D1%82.%206.030508%20-%D0%A4%D1%96%D0%BD%D0%B0%D0%BD%D1%81%D0%B8%20%D1%96%20%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82-%20%D1%83%D1%81%D1%96%D1%85%20%D1%84%D0%BE%D1%80%D0%BC%20%D0%BD%D0%B0%D0%B2%D1%87.pdf,Практичні завдання та методичні рекомендації до їх ...,backend/infrastructure/ml/datasets/raw\77_2a71e334e761.pdf
"Завдання 7.3. Визначити структурні зміни валового регіонального продукту на одну особу за ро ками по регіонам України . Таблиця 8 Валовий регіональний продукт у розрахунку на одну особу у фактичних цінах, грн Регіони Січень – вересень 2008 р . 2009 р . 2010 р . 2011 р . Україна 9 372 11 630 15 496 20 495 АР Крим 6 460 8 101 10 574 13 898 Вінницький 5 966 7 328 9 159 12 061 Волинський 6 285 7 397 9 711 12 340 Дніпропетровський 11 909 15 239 20 868 30 918 Донецький 12 490 15 725 20 197 26 028 Житомирський 5 554 6 636 8 485 11 545 Закарпатський 5 373 6 576 8 452 10 626 Запорізький 10 683 13 369 18 022 23 232 Івано -Франківський 6 916 8 157 10 055 12 940 Київський 8 673 10 918 15 033 20 593 Кіровоградський 6 394 7 723 9 546 13 515 Луганський 8 131 10 085 13 628 18 338 Львівський 6 657 8 351 10 915 13 902 Миколаївський 7 801 9 769 12 227 16 175 Одеський 8 619 10 379 13 827 19 638 Полтавський 11 574 14 330 18 500 22 476 Рівненський 6 269 7 724 9 695 12 217 Сумський 6 497 7 848 10 249 13 622 Тернопільський 4 603 5 819 7 510 9 688 Харківський 9 025 11 353 15 645 21 294 Херсонський 5 713 6 744 8 122 11 944 Хмельницький 5 764 7 023 9 100 11 932 Черкаський 6 681 8 209 10 331 14 581 Чернівецький 4 654 5 650 7 369 9 771 Чернігівський 6 474 7 714 10 081 13 213 м. Київ 28 780 35 210 49 795 61 592 м. Севастополь 7 452 10 079 12 961 16 592 17 Методичні рекомендації Розрахунки необхідно вести за допомогою показників оцінки динаміки і структури.",Бази даних,other,3,uk,https://repository.hneu.edu.ua/bitstream/123456789/3464/1/%D0%9F%D1%80%D0%B0%D0%BA%D1%82%D0%B8%D1%87%D0%BD%D1%96%20%D0%B7%D0%B0%D0%B2%D0%B4%D0%B0%D0%BD%D0%BD%D1%8F%20%D1%82%D0%B0%20%D0%BC%D0%B5%D1%82%D0%BE%D0%B4.%20%D1%80%D0%B5%D0%BA%D0%BE%D0%BC.%20%D0%B4%D0%BE%20%D1%97%D1%85%20%D0%B2%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D0%BD%D0%BD%D1%8F%20%D0%B7%20%D0%BD%D0%B0%D0%B2%D1%87.%20%D0%B4%D0%B8%D1%81%D1%86.--%D0%A0%D0%B5%D0%B3%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%20%D0%B5%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D1%96%D0%BA%D0%B0-%20%D0%B4%D0%BB%D1%8F%20%D1%81%D1%82%D1%83%D0%B4.%20%D0%BD%D0%B0%D0%BF%D1%80%D1%8F%D0%BC%D1%83%20%D0%BF%D1%96%D0%B4%D0%B3%D0%BE%D1%82.%206.030508%20-%D0%A4%D1%96%D0%BD%D0%B0%D0%BD%D1%81%D0%B8%20%D1%96%20%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82-%20%D1%83%D1%81%D1%96%D1%85%20%D1%84%D0%BE%D1%80%D0%BC%20%D0%BD%D0%B0%D0%B2%D1%87.pdf,Практичні завдання та методичні рекомендації до їх ...,backend/infrastructure/ml/datasets/raw\77_2a71e334e761.pdf
